document_id,offsets,text,deabbreviated_text,db_ids,mention_id,joined_offsets,arboel_candidates,arboel_hit_index
9674906,"[[0, 31]]",Schwartz-Jampel syndrome type 2,Schwartz-Jampel syndrome type 2,['MESH:C537502'],9674906.1,"0,31","[[""MESH:C537502"", ""OMIM:601559""], [""MESH:D058495"", ""OMIM:117550""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:C536703"", ""OMIM:314580""], [""MESH:D001477""], [""MESH:C537705"", ""OMIM:147920"", ""OMIM:300867""], [""MESH:C537533"", ""OMIM:210600""], [""MESH:D019873""], [""MESH:D057767""], [""MESH:D065907""], [""MESH:C535680""], [""OMIM:616954""], [""OMIM:243310""], [""MESH:C535289"", ""OMIM:129400""], [""OMIM:615849""], [""MESH:C536575"", ""OMIM:301900""], [""MESH:D017436"", ""OMIM:147950"", ""OMIM:244200"", ""OMIM:308700"", ""OMIM:610628"", ""OMIM:612370"", ""OMIM:612702""], [""MESH:C537340"", ""OMIM:312870""], [""MESH:D017827"", ""OMIM:109150""], [""MESH:D012497"", ""OMIM:268800""], [""MESH:D010580"", ""OMIM:175200""], [""MESH:C536990"", ""OMIM:235730""], [""MESH:C537364""], [""MESH:D012544"", ""OMIM:181440""], [""MESH:D007562"", ""OMIM:123400""], [""OMIM:616291""], [""MESH:D019082"", ""OMIM:270400""], [""MESH:C537615""], [""MESH:C536163"", ""OMIM:607654""], [""MESH:C538131""], [""MESH:D049932"", ""OMIM:251260""], [""MESH:D059885""], [""MESH:D013262"", ""OMIM:608579""], [""MESH:D008375"", ""OMIM:248600"", ""OMIM:615135""], [""MESH:C536955""], [""MESH:D013661"", ""OMIM:272800""], [""MESH:C565607"", ""OMIM:224750""], [""MESH:D016098"", ""OMIM:137440""], [""MESH:C536730""], [""MESH:C536669""], [""MESH:C537627"", ""OMIM:245010""], [""MESH:C536893""], [""MESH:C535290""], [""MESH:C535327""], [""MESH:C536168"", ""OMIM:148210""], [""MESH:C536476""], [""MESH:D012415"", ""OMIM:180849"", ""OMIM:613684""], [""MESH:C538159"", ""OMIM:236700""], [""MESH:D015267""], [""MESH:C538125""], [""MESH:D007715"", ""OMIM:149000""], [""MESH:D056889"", ""OMIM:302060""], [""MESH:C537692""], [""MESH:C537018""], [""MESH:D012554""], [""MESH:C536635""], [""MESH:C536692""], [""MESH:C536511""], [""OMIM:277000""], [""MESH:D012555"", ""OMIM:181460""], [""MESH:C537923"", ""OMIM:300321"", ""OMIM:300406"", ""OMIM:300422"", ""OMIM:305450""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:C565143""], [""MESH:C537496""]]",0
9674906,"[[36, 60]]",Stuve-Wiedemann syndrome,Stuve-Wiedemann syndrome,['MESH:C537502'],9674906.2,"36,60","[[""MESH:C537502"", ""OMIM:601559""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:D058495"", ""OMIM:117550""], [""MESH:D001477""], [""MESH:C536717"", ""OMIM:603736""], [""MESH:D018980"", ""OMIM:194050""], [""MESH:D013342""], [""MESH:D052245"", ""OMIM:500004""], [""MESH:D017827"", ""OMIM:109150""], [""MESH:D019873""], [""MESH:C536575"", ""OMIM:301900""], [""MESH:C536632"", ""OMIM:269150""], [""MESH:D012497"", ""OMIM:268800""], [""MESH:D014849"", ""OMIM:148820"", ""OMIM:193500""], [""MESH:C537680"", ""OMIM:263750""], [""MESH:D000081003"", ""OMIM:260400""], [""MESH:D012569""], [""MESH:C538514"", ""OMIM:269160""], [""MESH:C536133"", ""OMIM:249000""], [""MESH:C537501"", ""OMIM:184250""], [""OMIM:243310""], [""OMIM:277580""], [""MESH:D056846"", ""OMIM:277600"", ""OMIM:608328"", ""OMIM:614819""], [""OMIM:616364""], [""MESH:C536485"", ""OMIM:276900""], [""MESH:D065707""], [""MESH:C536726"", ""OMIM:225060""], [""MESH:D001528"", ""OMIM:109650""], [""MESH:D017436"", ""OMIM:147950"", ""OMIM:244200"", ""OMIM:308700"", ""OMIM:610628"", ""OMIM:612370"", ""OMIM:612702""], [""MESH:D012562""], [""MESH:D000080363""], [""MESH:C538131""], [""MESH:D013661"", ""OMIM:272800""], [""MESH:D021922""], [""MESH:D013262"", ""OMIM:608579""], [""MESH:C536705""], [""MESH:D019082"", ""OMIM:270400""], [""MESH:C537135"", ""OMIM:300238""], [""MESH:C536728""], [""MESH:D009542""], [""MESH:D056728"", ""OMIM:613554""], [""MESH:C535687"", ""OMIM:268300""], [""MESH:C536259""], [""MESH:C536647"", ""OMIM:208150""], [""MESH:C536463"", ""OMIM:611584""], [""MESH:C536467""], [""OMIM:605130""], [""MESH:C536476""], [""MESH:C536730""], [""MESH:C566369"", ""OMIM:194380""], [""MESH:D020194"", ""OMIM:254800""], [""MESH:C536639""], [""OMIM:277000""], [""MESH:C537500"", ""OMIM:271930""], [""MESH:D054877"", ""OMIM:194190""], [""MESH:D007926"", ""OMIM:300322""], [""MESH:C538125""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:D016111"", ""OMIM:270200""], [""MESH:D007715"", ""OMIM:149000""], [""MESH:C537692""], [""MESH:C537496""], [""MESH:C537923"", ""OMIM:300321"", ""OMIM:300406"", ""OMIM:300422"", ""OMIM:305450""], [""MESH:C537181"", ""OMIM:118800""]]",0
9674906,"[[214, 222]]",myotonia,myotonia,['MESH:D009222'],9674906.5,"214,222","[[""MESH:D009222""], [""MESH:D020967"", ""OMIM:168300""], [""MESH:D009223"", ""OMIM:160900"", ""OMIM:602668""], [""MESH:D009224"", ""OMIM:255300"", ""OMIM:255700""], [""MESH:D009123""], [""MESH:D000081030""], [""MESH:C536245""], [""MESH:D009135""], [""MESH:C538353"", ""OMIM:608390""], [""MESH:D006333""], [""MESH:D000860""], [""MESH:D018882""], [""MESH:D006335""], [""MESH:D002637""], [""MESH:D015431""], [""MESH:C531639""], [""MESH:D006349""], [""MESH:D006547""], [""MESH:D012135""], [""MESH:D008231""], [""MESH:D007970""], [""MESH:D016857""], [""MESH:D000091622""], [""MESH:C564967""], [""MESH:D011502""], [""MESH:D004427""], [""MESH:D009102""], [""MESH:D002388""], [""MESH:D055948""], [""MESH:D009202""], [""MESH:D006549""], [""MESH:D006963""], [""MESH:C566862""], [""MESH:D056650""], [""MESH:D004417""], [""MESH:D006935""], [""MESH:D006548""], [""MESH:D006930""], [""MESH:D010148""], [""MESH:C564848""], [""MESH:C565304"", ""OMIM:605711"", ""OMIM:615330"", ""OMIM:616370""], [""MESH:D009216"", ""OMIM:608367""], [""MESH:C564974""], [""MESH:C536522""], [""MESH:D009209""], [""OMIM:221200""], [""MESH:C563508""], [""MESH:D034381""], [""MESH:D063806""], [""MESH:D020177""], [""MESH:D009140""], [""MESH:D059352""], [""MESH:C580316"", ""OMIM:601419"", ""OMIM:609452"", ""OMIM:612954"", ""OMIM:617114"", ""OMIM:617258""], [""MESH:D001247""], [""MESH:C538496""], [""MESH:D004414""], [""MESH:D034062"", ""OMIM:600072""], [""MESH:D004418""], [""MESH:C565498""], [""MESH:D020447""], [""MESH:D059373""], [""MESH:C564925""], [""MESH:D009139""], [""MESH:D020920""]]",0
9674906,"[[335, 359]]",Stuve-Wiedemann syndrome,Stuve-Wiedemann syndrome,['MESH:C537502'],9674906.8,"335,359","[[""MESH:C537502"", ""OMIM:601559""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:D058495"", ""OMIM:117550""], [""MESH:C537680"", ""OMIM:263750""], [""MESH:D013342""], [""MESH:D052245"", ""OMIM:500004""], [""MESH:D018980"", ""OMIM:194050""], [""MESH:C536632"", ""OMIM:269150""], [""MESH:D017827"", ""OMIM:109150""], [""MESH:D012497"", ""OMIM:268800""], [""MESH:D012859"", ""OMIM:270150""], [""MESH:D014842""], [""MESH:D012559"", ""OMIM:181500"", ""OMIM:181510"", ""OMIM:600511"", ""OMIM:600850"", ""OMIM:603013"", ""OMIM:603175"", ""OMIM:603176"", ""OMIM:603206"", ""OMIM:603342"", ""OMIM:604906"", ""OMIM:608078"", ""OMIM:608543"", ""OMIM:612361"", ""OMIM:613025"", ""OMIM:613950"", ""OMIM:615232""], [""MESH:C536575"", ""OMIM:301900""], [""OMIM:616364""], [""MESH:D012569""], [""MESH:D000755"", ""OMIM:603903""], [""MESH:C538514"", ""OMIM:269160""], [""OMIM:243310""], [""MESH:C536726"", ""OMIM:225060""], [""MESH:C537501"", ""OMIM:184250""], [""OMIM:277580""], [""MESH:C537135"", ""OMIM:300238""], [""MESH:D052537"", ""OMIM:607616""], [""MESH:D014849"", ""OMIM:148820"", ""OMIM:193500""], [""MESH:D062688""], [""MESH:D021922""], [""MESH:C535687"", ""OMIM:268300""], [""MESH:C536133"", ""OMIM:249000""], [""MESH:C536464"", ""OMIM:193510""], [""MESH:C537749""], [""MESH:C536728""], [""MESH:C564330"", ""OMIM:607822""], [""MESH:D052536"", ""OMIM:257200""], [""MESH:D056728"", ""OMIM:613554""], [""MESH:D056725"", ""OMIM:193400""], [""MESH:C536528"", ""OMIM:119300""], [""MESH:D009542""], [""MESH:D019873""], [""MESH:D012561""], [""MESH:D056729"", ""OMIM:277480""], [""MESH:D056846"", ""OMIM:277600"", ""OMIM:608328"", ""OMIM:614819""], [""MESH:D013661"", ""OMIM:272800""], [""MESH:C536730""], [""MESH:C536476""], [""MESH:D013262"", ""OMIM:608579""], [""MESH:C536467""], [""MESH:C566369"", ""OMIM:194380""], [""MESH:D015518"", ""OMIM:312750""], [""MESH:C536463"", ""OMIM:611584""], [""MESH:D052556"", ""OMIM:257220""], [""MESH:C537137"", ""OMIM:217085""], [""MESH:C537500"", ""OMIM:271930""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:C537139"", ""OMIM:600376""], [""MESH:C538125""], [""MESH:C537692""], [""MESH:C537923"", ""OMIM:300321"", ""OMIM:300406"", ""OMIM:300422"", ""OMIM:305450""], [""MESH:D016111"", ""OMIM:270200""], [""MESH:D007926"", ""OMIM:300322""], [""OMIM:605130""], [""MESH:C536639""], [""MESH:C536635""], [""MESH:C536705""]]",0
9674906,"[[361, 364]]",SWS,Stuve-Wiedemann syndrome,['MESH:C537502'],9674906.9,"361,364","[[""MESH:C537502"", ""OMIM:601559""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:D058495"", ""OMIM:117550""], [""MESH:D019082"", ""OMIM:270400""], [""MESH:D001477""], [""MESH:C537680"", ""OMIM:263750""], [""MESH:D018980"", ""OMIM:194050""], [""MESH:D012497"", ""OMIM:268800""], [""MESH:D052245"", ""OMIM:500004""], [""OMIM:243310""], [""MESH:C536632"", ""OMIM:269150""], [""OMIM:184450""], [""OMIM:616364""], [""MESH:D017827"", ""OMIM:109150""], [""MESH:D014842""], [""MESH:C536575"", ""OMIM:301900""], [""MESH:D014849"", ""OMIM:148820"", ""OMIM:193500""], [""MESH:D000081003"", ""OMIM:260400""], [""MESH:C537501"", ""OMIM:184250""], [""MESH:C538514"", ""OMIM:269160""], [""MESH:D012569""], [""OMIM:277580""], [""MESH:D062688""], [""MESH:D013342""], [""MESH:D021922""], [""MESH:D012562""], [""MESH:D052537"", ""OMIM:607616""], [""MESH:C537135"", ""OMIM:300238""], [""MESH:D000080363""], [""MESH:D056846"", ""OMIM:277600"", ""OMIM:608328"", ""OMIM:614819""], [""MESH:C536464"", ""OMIM:193510""], [""MESH:C536726"", ""OMIM:225060""], [""MESH:C535687"", ""OMIM:268300""], [""MESH:D013661"", ""OMIM:272800""], [""MESH:C536728""], [""MESH:C536528"", ""OMIM:119300""], [""MESH:D056728"", ""OMIM:613554""], [""MESH:C537749""], [""MESH:D052536"", ""OMIM:257200""], [""MESH:C536730""], [""MESH:C536467""], [""MESH:D056725"", ""OMIM:193400""], [""MESH:C536463"", ""OMIM:611584""], [""MESH:C537849"", ""OMIM:310600""], [""MESH:D009542""], [""MESH:D052556"", ""OMIM:257220""], [""MESH:C566369"", ""OMIM:194380""], [""MESH:C536476""], [""MESH:D017436"", ""OMIM:147950"", ""OMIM:244200"", ""OMIM:308700"", ""OMIM:610628"", ""OMIM:612370"", ""OMIM:612702""], [""MESH:C537500"", ""OMIM:271930""], [""MESH:D015518"", ""OMIM:312750""], [""MESH:D016111"", ""OMIM:270200""], [""MESH:D007926"", ""OMIM:300322""], [""MESH:C537692""], [""MESH:C537137"", ""OMIM:217085""], [""MESH:C537923"", ""OMIM:300321"", ""OMIM:300406"", ""OMIM:300422"", ""OMIM:305450""], [""MESH:C537181"", ""OMIM:118800""], [""MESH:D054877"", ""OMIM:194190""], [""MESH:C538125""], [""MESH:C536639""], [""MESH:C536705""], [""MESH:C537496""], [""MESH:C537726""], [""OMIM:605130""]]",0
9674906,"[[383, 393]]",campomelia,campomelia,['MESH:C537966'],9674906.10,"383,393","[[""MESH:D055036"", ""OMIM:114290""], [""MESH:D008288"", ""OMIM:609148"", ""OMIM:611162""], [""MESH:C537966""], [""MESH:D025063""], [""OMIM:614920""], [""MESH:D008548""], [""MESH:D058496"", ""OMIM:182290""], [""MESH:C536438"", ""OMIM:216550""], [""MESH:D010854""], [""MESH:D024821""], [""MESH:D014355""], [""MESH:C535487""], [""MESH:D015223""], [""MESH:D014205""], [""MESH:C535454""], [""MESH:D000073839""], [""MESH:D060605""], [""MESH:D009224"", ""OMIM:255300"", ""OMIM:255700""], [""MESH:C535489""], [""MESH:D004480""], [""MESH:D001742""], [""MESH:C535488""], [""OMIM:615378""], [""MESH:C538343"", ""OMIM:255995""], [""MESH:D004916"", ""OMIM:133020""], [""MESH:C537348"", ""OMIM:600383""], [""MESH:C536471""], [""MESH:D010505"", ""OMIM:134610"", ""OMIM:249100""], [""MESH:C566344"", ""OMIM:603678""], [""MESH:C536805""], [""MESH:C536798""], [""MESH:D014884""], [""MESH:C538025""], [""MESH:D001907""], [""MESH:C536581""], [""MESH:D010677""], [""MESH:D004810""], [""MESH:C535661"", ""OMIM:602875""], [""MESH:D044542"", ""OMIM:151100""], [""MESH:C536469""], [""MESH:D060446""], [""MESH:D014353""], [""MESH:C537360"", ""OMIM:251100""], [""MESH:D018301""], [""MESH:D020325"", ""OMIM:609179"", ""OMIM:609670""], [""MESH:C535659""], [""MESH:D012373""], [""MESH:D010217""], [""MESH:C536338"", ""OMIM:175850""], [""MESH:C537548"", ""OMIM:251300""], [""MESH:D007645"", ""OMIM:248300""], [""MESH:D016697""], [""MESH:C537970""], [""MESH:C536176"", ""OMIM:261670""], [""MESH:D018201""], [""MESH:C537030""], [""MESH:D006478""], [""MESH:C537550"", ""OMIM:156600""], [""MESH:C537514""], [""MESH:D015433"", ""OMIM:614692""], [""MESH:C537181"", ""OMIM:118800""], [""MESH:C565386"", ""OMIM:251120""], [""MESH:C536842"", ""OMIM:133100""], [""MESH:C565390"", ""OMIM:251000""]]",5
9674906,"[[428, 440]]",contractures,contractures,['MESH:D003286'],9674906.12,"428,440","[[""MESH:D003286""], [""MESH:D054061""], [""MESH:D004387"", ""OMIM:126900""], [""MESH:D006616""], [""MESH:C535734""], [""MESH:D057910""], [""MESH:D009120""], [""MESH:C564369"", ""OMIM:607598""], [""MESH:D009123""], [""MESH:C565679""], [""MESH:D016103""], [""MESH:D003288""], [""MESH:D022125""], [""MESH:C566961"", ""OMIM:611369""], [""MESH:D001184""], [""MESH:D010409""], [""MESH:D050724""], [""MESH:D014133""], [""MESH:D057772""], [""OMIM:616266""], [""MESH:C537194"", ""OMIM:253310""], [""MESH:D003371""], [""MESH:D000070636""], [""MESH:D012421""], [""MESH:D009127""], [""MESH:D012298""], [""MESH:D007572""], [""MESH:D014190""], [""OMIM:616248""], [""OMIM:616286""], [""MESH:D018781""], [""OMIM:616287""], [""OMIM:614915""], [""MESH:D050815""], [""MESH:D007571""], [""MESH:D014581""], [""MESH:D010148""], [""MESH:C536920"", ""OMIM:275210""], [""MESH:D005207""], [""OMIM:615368""], [""MESH:D000070656""], [""MESH:D013180""], [""MESH:D006341""], [""MESH:D012422""], [""MESH:D014515""], [""MESH:D001745""], [""MESH:D013275""], [""MESH:D000080041""], [""MESH:D011561"", ""OMIM:177850"", ""OMIM:264800""], [""MESH:C536736"", ""OMIM:189500""], [""MESH:D014652""], [""MESH:D007594""], [""MESH:C562949""], [""MESH:C566113""], [""MESH:D014653""], [""MESH:D000073872""], [""MESH:D005683""], [""MESH:D000071562""], [""MESH:D020859""], [""MESH:D001469""], [""MESH:C000721448""], [""MESH:C535522"", ""OMIM:602066""], [""MESH:C537707""], [""MESH:D003251""]]",0
9674906,"[[446, 457]]",early death,early death,['MESH:D003643'],9674906.13,"446,457","[[""MESH:D003643""], [""MESH:D003645""], [""MESH:D004194""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:D020964""], [""MESH:D005313""], [""MESH:D066087""], [""MESH:D016757""], [""MESH:D000377""], [""MESH:D006130""], [""MESH:D066088""], [""MESH:D063129""], [""MESH:D001926""], [""MESH:D030342""], [""MESH:D063130""], [""MESH:D065907""], [""MESH:D004832"", ""OMIM:600131"", ""OMIM:607631"", ""OMIM:611942"", ""OMIM:612269""], [""MESH:D038921"", ""OMIM:303600""], [""OMIM:165800""], [""MESH:D004332""], [""MESH:C566343"", ""OMIM:603689""], [""MESH:D056784""], [""MESH:C538013"", ""OMIM:208920""], [""OMIM:617186""], [""OMIM:121200""], [""MESH:D000080485""], [""MESH:D013398"", ""OMIM:272120""], [""MESH:C562695"", ""OMIM:609304""], [""MESH:D020936"", ""OMIM:601764""], [""MESH:D015701""], [""MESH:D000073496""], [""MESH:C537680"", ""OMIM:263750""], [""MESH:C536276""], [""MESH:C535272""], [""MESH:D002388""], [""MESH:C567856"", ""OMIM:612938""], [""MESH:D004684""], [""MESH:D034062"", ""OMIM:600072""], [""MESH:D012512"", ""OMIM:612219""], [""OMIM:615905""], [""MESH:C566172""], [""MESH:C565162"", ""OMIM:121210""], [""OMIM:614418""], [""MESH:C565164""], [""MESH:C564641""], [""MESH:D000080842""], [""MESH:D003639""], [""MESH:C565678""], [""MESH:C531638""], [""MESH:C565784"", ""OMIM:604377"", ""OMIM:615119"", ""OMIM:616500"", ""OMIM:616501""], [""MESH:D005183""], [""MESH:D007235""], [""MESH:D016706""], [""MESH:D007232""], [""MESH:D035583""], [""MESH:C535522"", ""OMIM:602066""], [""OMIM:616840""], [""MESH:D057768""], [""MESH:D008146""], [""MESH:D009358""], [""OMIM:605021""], [""MESH:D052919"", ""OMIM:601539""], [""MESH:C565930""], [""MESH:C565881""]]",0
9674906,"[[665, 668]]",SWS,Stuve-Wiedemann syndrome,['MESH:C537502'],9674906.15,"665,668","[[""MESH:C537502"", ""OMIM:601559""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:D058495"", ""OMIM:117550""], [""MESH:C537680"", ""OMIM:263750""], [""MESH:C536919"", ""OMIM:103500""], [""MESH:C537501"", ""OMIM:184250""], [""MESH:C536705""], [""MESH:C536632"", ""OMIM:269150""], [""OMIM:605130""], [""MESH:D012559"", ""OMIM:181500"", ""OMIM:181510"", ""OMIM:600511"", ""OMIM:600850"", ""OMIM:603013"", ""OMIM:603175"", ""OMIM:603176"", ""OMIM:603206"", ""OMIM:603342"", ""OMIM:604906"", ""OMIM:608078"", ""OMIM:608543"", ""OMIM:612361"", ""OMIM:613025"", ""OMIM:613950"", ""OMIM:615232""], [""MESH:D018980"", ""OMIM:194050""], [""MESH:C536575"", ""OMIM:301900""], [""MESH:D012497"", ""OMIM:268800""], [""MESH:D012569""], [""MESH:D014842""], [""MESH:C538514"", ""OMIM:269160""], [""MESH:D017827"", ""OMIM:109150""], [""MESH:D013342""], [""OMIM:277580""], [""MESH:D052537"", ""OMIM:607616""], [""MESH:D012562""], [""MESH:C536133"", ""OMIM:249000""], [""OMIM:243310""], [""MESH:C537135"", ""OMIM:300238""], [""MESH:C536725"", ""OMIM:135500"", ""OMIM:616455""], [""MESH:C536726"", ""OMIM:225060""], [""MESH:D021922""], [""MESH:D052536"", ""OMIM:257200""], [""MESH:D015211"", ""OMIM:214100""], [""MESH:D062688""], [""MESH:D056725"", ""OMIM:193400""], [""MESH:C536464"", ""OMIM:193510""], [""MESH:D012561""], [""MESH:C564330"", ""OMIM:607822""], [""MESH:D009542""], [""MESH:C535687"", ""OMIM:268300""], [""MESH:D056728"", ""OMIM:613554""], [""MESH:D056846"", ""OMIM:277600"", ""OMIM:608328"", ""OMIM:614819""], [""MESH:D056729"", ""OMIM:277480""], [""MESH:C536476""], [""MESH:C537139"", ""OMIM:600376""], [""MESH:D013262"", ""OMIM:608579""], [""MESH:D014849"", ""OMIM:148820"", ""OMIM:193500""], [""MESH:D052556"", ""OMIM:257220""], [""MESH:C536528"", ""OMIM:119300""], [""MESH:C536463"", ""OMIM:611584""], [""MESH:C536728""], [""MESH:C566369"", ""OMIM:194380""], [""MESH:C537500"", ""OMIM:271930""], [""MESH:C536467""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:D016111"", ""OMIM:270200""], [""MESH:C536730""], [""MESH:C537181"", ""OMIM:118800""], [""MESH:D015518"", ""OMIM:312750""], [""MESH:C537692""], [""MESH:C537923"", ""OMIM:300321"", ""OMIM:300406"", ""OMIM:300422"", ""OMIM:305450""], [""MESH:D007926"", ""OMIM:300322""], [""MESH:C537137"", ""OMIM:217085""], [""MESH:C537496""], [""MESH:C538125""], [""MESH:C537726""], [""MESH:C536639""], [""MESH:C536635""]]",0
9674906,"[[736, 739]]",SWS,Stuve-Wiedemann syndrome,['MESH:C537502'],9674906.17,"736,739","[[""MESH:C537502"", ""OMIM:601559""], [""MESH:D001506"", ""OMIM:130650""], [""MESH:D058495"", ""OMIM:117550""], [""MESH:C537501"", ""OMIM:184250""], [""MESH:C537680"", ""OMIM:263750""], [""MESH:D014842""], [""MESH:C536632"", ""OMIM:269150""], [""MESH:D018980"", ""OMIM:194050""], [""MESH:D017827"", ""OMIM:109150""], [""MESH:D012559"", ""OMIM:181500"", ""OMIM:181510"", ""OMIM:600511"", ""OMIM:600850"", ""OMIM:603013"", ""OMIM:603175"", ""OMIM:603176"", ""OMIM:603206"", ""OMIM:603342"", ""OMIM:604906"", ""OMIM:608078"", ""OMIM:608543"", ""OMIM:612361"", ""OMIM:613025"", ""OMIM:613950"", ""OMIM:615232""], [""MESH:D052537"", ""OMIM:607616""], [""OMIM:605130""], [""MESH:C538514"", ""OMIM:269160""], [""MESH:C536575"", ""OMIM:301900""], [""MESH:D013342""], [""MESH:D012562""], [""MESH:D012497"", ""OMIM:268800""], [""MESH:C535857"", ""OMIM:158300""], [""MESH:D000081003"", ""OMIM:260400""], [""MESH:D012569""], [""OMIM:277580""], [""OMIM:243310""], [""MESH:D021922""], [""MESH:C536725"", ""OMIM:135500"", ""OMIM:616455""], [""MESH:D014849"", ""OMIM:148820"", ""OMIM:193500""], [""MESH:C536133"", ""OMIM:249000""], [""MESH:C536464"", ""OMIM:193510""], [""MESH:C536726"", ""OMIM:225060""], [""MESH:D062688""], [""MESH:C564330"", ""OMIM:607822""], [""MESH:C537135"", ""OMIM:300238""], [""MESH:C536476""], [""MESH:C536728""], [""MESH:D056725"", ""OMIM:193400""], [""MESH:D012561""], [""MESH:C536705""], [""MESH:D056846"", ""OMIM:277600"", ""OMIM:608328"", ""OMIM:614819""], [""MESH:D056729"", ""OMIM:277480""], [""MESH:D052536"", ""OMIM:257200""], [""MESH:D052556"", ""OMIM:257220""], [""MESH:C537500"", ""OMIM:271930""], [""MESH:D056728"", ""OMIM:613554""], [""MESH:D009542""], [""MESH:C535687"", ""OMIM:268300""], [""MESH:C566369"", ""OMIM:194380""], [""MESH:C536730""], [""MESH:D013262"", ""OMIM:608579""], [""MESH:C536467""], [""MESH:D013661"", ""OMIM:272800""], [""MESH:C536463"", ""OMIM:611584""], [""MESH:C537137"", ""OMIM:217085""], [""MESH:C537692""], [""MESH:D054877"", ""OMIM:194190""], [""MESH:D015518"", ""OMIM:312750""], [""MESH:C536528"", ""OMIM:119300""], [""MESH:D020194"", ""OMIM:254800""], [""MESH:C537181"", ""OMIM:118800""], [""MESH:C537923"", ""OMIM:300321"", ""OMIM:300406"", ""OMIM:300422"", ""OMIM:305450""], [""MESH:C538125""], [""MESH:D016111"", ""OMIM:270200""], [""MESH:C536635""], [""MESH:C537726""], [""MESH:C536639""], [""MESH:D007926"", ""OMIM:300322""]]",0
9674906,"[[792, 814]]",neuromuscular disorder,neuromuscular disorder,['MESH:D009468'],9674906.18,"792,814","[[""MESH:D009468""], [""MESH:D020879""], [""MESH:D020511""], [""MESH:D018908""], [""MESH:D009422""], [""MESH:D016472""], [""MESH:D009133""], [""MESH:D002561""], [""MESH:D001927""], [""MESH:D009135""], [""MESH:D012640""], [""MESH:D002318""], [""MESH:D016491""], [""MESH:D002539""], [""MESH:D002493""], [""MESH:D009421""], [""MESH:D011596""], [""MESH:D020293""], [""MESH:D019957""], [""MESH:C538417"", ""OMIM:271150""], [""MESH:D009134""], [""MESH:D059345""], [""MESH:D020274""], [""MESH:D011595""], [""MESH:D001523""], [""MESH:D057049""], [""MESH:D019964""], [""MESH:D001342""], [""MESH:D009122""], [""MESH:D020279""], [""MESH:D020758""], [""MESH:D014652""], [""MESH:D059352""], [""MESH:D009140""], [""MESH:D020785""], [""MESH:D018235""], [""MESH:D020938""], [""MESH:D009069""], [""MESH:D000068079""], [""MESH:C566617"", ""OMIM:601846""], [""MESH:D013009"", ""OMIM:613938""], [""MESH:C567088"", ""OMIM:611773""], [""MESH:D003920""], [""MESH:D012206""], [""MESH:C536277"", ""OMIM:604288""], [""MESH:C538190""], [""MESH:D009136""], [""MESH:D007174""], [""OMIM:615441""], [""MESH:D009139""], [""MESH:C565949""], [""MESH:C562774""], [""MESH:C563241""], [""MESH:D004830""], [""OMIM:613724""], [""OMIM:614254""], [""MESH:C563517""], [""MESH:C564544""], [""OMIM:160800""], [""MESH:C537856""], [""MESH:C564157""], [""MESH:C565236""], [""OMIM:159950""], [""MESH:C564022""]]",0
9674906,"[[821, 850]]",congenital joint contractures,congenital joint contractures,['MESH:D003286'],9674906.19,"821,850","[[""MESH:D003286""], [""MESH:D054061""], [""MESH:D002357""], [""MESH:D012421""], [""MESH:D007593""], [""MESH:D014515""], [""MESH:D006616""], [""MESH:D001184""], [""MESH:D014133""], [""MESH:C566961"", ""OMIM:611369""], [""MESH:D018879""], [""MESH:D050724""], [""MESH:D013275""], [""MESH:D005597""], [""MESH:D005596""], [""MESH:D000073872""], [""MESH:D050815""], [""MESH:D000069337""], [""MESH:D007571""], [""MESH:D008336""], [""OMIM:616266""], [""MESH:C565891"", ""OMIM:211800""], [""MESH:D007572""], [""MESH:D004204""], [""MESH:D010148""], [""MESH:D018781""], [""MESH:D009127""], [""MESH:D009120""], [""MESH:D013705""], [""MESH:D013706""], [""MESH:D052582""], [""MESH:C537194"", ""OMIM:253310""], [""MESH:D000070636""], [""MESH:D008337""], [""MESH:C536920"", ""OMIM:275210""], [""MESH:C565758""], [""MESH:D006618""], [""MESH:C564369"", ""OMIM:607598""], [""MESH:C000715347""], [""MESH:C564178""], [""MESH:D007594""], [""MESH:D016916""], [""MESH:D057910""], [""MESH:D038061""], [""MESH:C566362""], [""MESH:D017880""], [""OMIM:616286""], [""OMIM:616287""], [""MESH:D038062""], [""MESH:D007569""], [""MESH:D005683""], [""MESH:C566113""], [""MESH:C531836""], [""MESH:D000070656""], [""OMIM:614915""], [""MESH:D004310""], [""MESH:D006228""], [""MESH:D005207""], [""MESH:D002313""], [""MESH:D003251""], [""MESH:D020859""], [""MESH:C535884""], [""MESH:C538061""], [""MESH:C537707""]]",0
